Player ID,Name,First Name,Last Name,Age,Birth Date,Birth Place,Birth Country,Nationality,Height,Weight,Injured,Photo,TeamID,TeamName,TeamLogo,GamesAppearences,GamesLineups,GamesMin,GamesNumber,GamesPosition,GamesRating,GamesCaptain,SubsIn,SubsOut,SubsBench,ShotsTotal,ShotsOn,ShotsGoals,ShotsConceded,ShotsAssists,ShotsSaves,PassesTotal,PassesKey,PassesAccuracy,TacklesTotal,TacklesBlocks,TacklesInterceptions,DuelsTotal,DuelsWon,DribblesAttempts,DribblesSuccess,DribblesPast,FoulsDrawn,FoulsCommitted,CardsYellow,CardsYellowRed,CardsRed,PenaltyWon,PenaltyCommited,PenaltyScored,PenaltyMissed,PenaltySaved,TeamID2,TeamName2,TeamLogo2,GamesAppearences2,GamesLineups2,GamesMin2,GamesNumber2,GamesPosition2,GamesRating2,GamesCaptain2,SubsIn2,SubsOut2,SubsBench2,ShotsTotal2,ShotsOn2,ShotsGoals2,ShotsConceded2,ShotsAssists2,ShotsSaves2,PassesTotal2,PassesKey2,PassesAccuracy2,TacklesTotal2,TacklesBlocks2,TacklesInterceptions2,DuelsTotal2,DuelsWon2,DribblesAttempts2,DribblesSuccess2,DribblesPast2,FoulsDrawn2,FoulsCommitted2,CardsYellow2,CardsYellowRed2,CardsRed2,PenaltyWon2,PenaltyCommited2,PenaltyScored2,PenaltyMissed2,PenaltySaved2
143160,B. Taşkın,Berk,Taşkın,26,11/28/1997,Bursa,Türkiye,Türkiye,188 cm,null,FALSE,https://media.api-sports.io/football/players/143160.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
143295,O. Özçiçek,Ogün,Özçiçek,25,1/24/1999,Zonguldak,Türkiye,Türkiye,172 cm,null,FALSE,https://media.api-sports.io/football/players/143295.png,3573, Gazişehir Gaziantep, https://media.api-sports.io/football/teams/3573.png,22,18,1623, null, Midfielder, '6.895454', False,4,4,9,16,7,2,0,1, null,631,8,24,35,4,29,192,108,32,16, null,39,30,6,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
143705,G. Bayrakdar,Gökdeniz,Bayrakdar,22,11/23/2001,Kocaeli,Türkiye,Türkiye,181 cm,null,FALSE,https://media.api-sports.io/football/players/143705.png,1005, Antalyaspor, https://media.api-sports.io/football/teams/1005.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
143717,A. Gülay,Ahmet,Gülay,20,1/13/2003,Trabzon,Türkiye,Türkiye,174 cm,null,FALSE,https://media.api-sports.io/football/players/143717.png,549, Besiktas, https://media.api-sports.io/football/teams/549.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
143730,E. Barlık,Efecan,Barlık,21,1/13/2003,Ankara,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/143730.png,564, Istanbul Basaksehir, https://media.api-sports.io/football/teams/564.png,2,0,8, null, Attacker, '6.900000', False,2,0,4,1, null,0,0, null, null,4, null,1, null, null, null,2,2, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
144118,Y. Boyar,Yavuz Buğra,Boyar,26,8/10/1998,Mersin,Türkiye,Türkiye,190 cm,null,FALSE,https://media.api-sports.io/football/players/144118.png,3575, Hatayspor, https://media.api-sports.io/football/teams/3575.png,0,0,0, null, Goalkeeper, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
144592,M. Şengül,Mustafa,Şengül,24,7/8/1999,Manisa,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/144592.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
145455,H. Özdemir,Hamza,Özdemir,22,5/15/2001,Antalya,Türkiye,Türkiye,189 cm,null,FALSE,https://media.api-sports.io/football/players/145455.png,996, Alanyaspor, https://media.api-sports.io/football/teams/996.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
145543,A. Kabak,Adem Eren,Kabak,23,12/12/2000,Konya,Türkiye,Türkiye,185 cm,null,FALSE,https://media.api-sports.io/football/players/145543.png,607, Konyaspor, https://media.api-sports.io/football/teams/607.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
152301,A. Arda,Alp,Arda,29,6/7/1995,İstanbul,Türkiye,Türkiye,192 cm,null,FALSE,https://media.api-sports.io/football/players/152301.png,3578, İstanbulspor, https://media.api-sports.io/football/teams/3578.png,17,17,1530, null, Goalkeeper, '7.037500', False,0,0,13, null, null,0,30, null,67,520, null,17, null, null, null,14,9,1,1, null,4,2,3,0,0, null, null,0,0,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
152319,E. Erdem,Muhammet Enes,Erdem,24,1/8/1999,İstanbul,Türkiye,Türkiye,185 cm,null,FALSE,https://media.api-sports.io/football/players/152319.png,3601, Pendikspor, https://media.api-sports.io/football/teams/3601.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
152348,E. Pehlivan,Muhammed Egemen,Pehlivan,24,1/11/2000,İstanbul,Türkiye,Türkiye,180 cm,75 kg,FALSE,https://media.api-sports.io/football/players/152348.png,3589, Fatih Karagümrük, https://media.api-sports.io/football/teams/3589.png,0,0,0, null, Defender, null, False,0,0,4, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
152789,B. Gürbüz,Berke,Gürbüz,21,1/27/2003,Ankara,Türkiye,Türkiye,172 cm,null,FALSE,https://media.api-sports.io/football/players/152789.png,3573, Gazişehir Gaziantep, https://media.api-sports.io/football/teams/3573.png,0,0,0, null, Midfielder, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
157911,A. Yiğiter,Abdullah,Yiğiter,23,2/20/2000,Diyarbakır,Türkiye,Türkiye,189 cm,null,FALSE,https://media.api-sports.io/football/players/157911.png,3575, Hatayspor, https://media.api-sports.io/football/teams/3575.png,0,0,0, null, Goalkeeper, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
158440,M. Erdilman,Mustafa,Erdilman,20,1/1/2004,Burdur,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/158440.png,1005, Antalyaspor, https://media.api-sports.io/football/teams/1005.png,0,0,0, null, Midfielder, null, False,0,0,11, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
161980,E. Gedikli,Emrehan,Gedikli,21,4/25/2003,Oberhausen,Germany,Türkiye,187 cm,84 kg,FALSE,https://media.api-sports.io/football/players/161980.png,3578, İstanbulspor, https://media.api-sports.io/football/teams/3578.png,5,2,232, null, Attacker, '6.760000', False,3,2,3,4,3,1,0, null, null,73,4,11,5, null,2,19,10,2,1, null,2,1,0,0,0, null, null,0,0, null,607, Konyaspor, https://media.api-sports.io/football/teams/607.png,5,1,157,null,Attacker,6.76,FALSE,4,0,10,4,3,0,0,null,null,73,4,11,5,null,2,19,10,2,1,null,2,1,0,0,0,null,null,0,0,null
162000,M. Baltacı,Metehan,Baltacı,22,11/3/2002,İstanbul,Türkiye,Türkiye,189 cm,null,FALSE,https://media.api-sports.io/football/players/162000.png,645, Galatasaray, https://media.api-sports.io/football/teams/645.png,0,0,0, null, Defender, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
162512,B. Balaban,Berk,Balaban,24,1/1/2000,İstanbul,Türkiye,Türkiye,198 cm,null,FALSE,https://media.api-sports.io/football/players/162512.png,645, Galatasaray, https://media.api-sports.io/football/teams/645.png,0,0,0, null, Goalkeeper, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
163042,E. Canpolat,Erdem,Canpolat,23,4/13/2001,Duisburg,Germany,Germany,194 cm,85 kg,FALSE,https://media.api-sports.io/football/players/163042.png,3601, Pendikspor, https://media.api-sports.io/football/teams/3601.png,28,28,2520, null, Goalkeeper, '6.860714', False,0,0,3, null, null,0,48, null,77,778, null,20,1, null, null,12,10, null, null, null,4, null,3,0,0, null, null,0,0,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
163188,M. Cihan,Mirza,Cihan,24,10/26/2000,Denizli,Türkiye,Türkiye,175 cm,null,FALSE,https://media.api-sports.io/football/players/163188.png,3573, Gazişehir Gaziantep, https://media.api-sports.io/football/teams/3573.png,6,1,116, null, Midfielder, '6.850000', False,5,1,30,3,1,0,0, null, null,21,1,3,2, null,3,22,11,6,3, null,5, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
163377,B. Önde,Berke Doğukan,Önde,23,3/18/2000,Hatay,Türkiye,Türkiye,196 cm,null,FALSE,https://media.api-sports.io/football/players/163377.png,3575, Hatayspor, https://media.api-sports.io/football/teams/3575.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
165307,G. Yaméogo,Guy Serge Cédric,Yaméogo,23,12/30/2000,null,Côte d'Ivoire,Côte d'Ivoire,185 cm,null,FALSE,https://media.api-sports.io/football/players/165307.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
177914,A. Sağat,Ahmet,Sağat,27,5/27/1996,Berlin,Germany,Germany,187 cm,null,FALSE,https://media.api-sports.io/football/players/177914.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
180164,A. Kuyubaşı,Alperen,Kuyubaşı,24,5/26/2000,Ankara,Türkiye,Türkiye,192 cm,null,FALSE,https://media.api-sports.io/football/players/180164.png,1010, Ankaragucu, https://media.api-sports.io/football/teams/1010.png,1,0,0, null, Defender, null, False,1,0,7, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
180487,Y. Poyrazlı,Yusuf Ensar,Poyrazlı,21,7/31/2002,Elazığ,Türkiye,Türkiye,174 cm,null,FALSE,https://media.api-sports.io/football/players/180487.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
181817,M. Altıkulaç,Melih,Altıkulaç,21,2/8/2002,Strasbourg,France,Türkiye,167 cm,null,FALSE,https://media.api-sports.io/football/players/181817.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
